End Date,company_name,linkedin_influenced_impressions_sends_threshold_10,linkedin_influenced_click_opens_threshold_3,account_reached,ctr_score,spm_open_rate_score,frequency_score,frequency,total_impressions,total_sends,total_clicks,total_opens,ctr,spm_open_rate,total_conversions,total_engagements,total_leads,unique_employees_reached,rank_imps
4/11/2026,Virtua Health,Yes,Yes,Reached,Below Reporting Threshold,Below Reporting Threshold,Below Reporting Threshold,1.67E+00,10,Below Reporting Threshold,Below Reporting Threshold,Below Reporting Threshold,Below Reporting Threshold,Below Reporting Threshold,0,0,0,6,524
4/11/2026,Squire Patton Boggs,Yes,Yes,Reached,Below Reporting Threshold,Below Reporting Threshold,Below Reporting Threshold,3.33E+00,10,Below Reporting Threshold,Below Reporting Threshold,Below Reporting Threshold,Below Reporting Threshold,Below Reporting Threshold,0,0,0,3,524
4/11/2026,Marqeta,Yes,Yes,Reached,Below Reporting Threshold,Below Reporting Threshold,Below Reporting Threshold,1.25E+00,10,Below Reporting Threshold,Below Reporting Threshold,Below Reporting Threshold,Below Reporting Threshold,Below Reporting Threshold,0,0,0,8,524
4/11/2026,Hyland,Yes,Yes,Reached,Below Reporting Threshold,Below Reporting Threshold,Below Reporting Threshold,1.25E+00,10,Below Reporting Threshold,Below Reporting Threshold,Below Reporting Threshold,Below Reporting Threshold,Below Reporting Threshold,0,0,0,8,524
4/11/2026,Harte Hanks,Yes,Yes,Reached,Below Reporting Threshold,Below Reporting Threshold,Below Reporting Threshold,2.50E+00,10,Below Reporting Threshold,Below Reporting Threshold,Below Reporting Threshold,Below Reporting Threshold,Below Reporting Threshold,0,0,0,4,524
4/11/2026,Dorsey & Whitney LLP,Yes,Yes,Reached,Below Reporting Threshold,Below Reporting Threshold,Below Reporting Threshold,1.67E+00,10,Below Reporting Threshold,Below Reporting Threshold,Below Reporting Threshold,Below Reporting Threshold,Below Reporting Threshold,0,0,0,6,524
4/11/2026,Eastern Bank,Yes,Yes,Reached,Below Reporting Threshold,Below Reporting Threshold,Below Reporting Threshold,2.50E+00,10,Below Reporting Threshold,Below Reporting Threshold,Below Reporting Threshold,Below Reporting Threshold,Below Reporting Threshold,0,0,0,4,524
4/11/2026,Mark Anthony Group,Yes,Yes,Reached,Below Reporting Threshold,Below Reporting Threshold,Below Reporting Threshold,2.50E+00,10,Below Reporting Threshold,Below Reporting Threshold,Below Reporting Threshold,Below Reporting Threshold,Below Reporting Threshold,0,1,0,4,524
4/11/2026,CNO Financial Group,Yes,Yes,Reached,Below Reporting Threshold,Below Reporting Threshold,Below Reporting Threshold,1.43E+00,10,Below Reporting Threshold,Below Reporting Threshold,Below Reporting Threshold,Below Reporting Threshold,Below Reporting Threshold,0,0,0,7,524
4/11/2026,THE 3RD EYE,Yes,Yes,Reached,Below Reporting Threshold,Below Reporting Threshold,Below Reporting Threshold,3.33E+00,10,Below Reporting Threshold,Below Reporting Threshold,Below Reporting Threshold,Below Reporting Threshold,Below Reporting Threshold,0,0,0,3,524
4/11/2026,Forbright Bank,Yes,Yes,Reached,Below Reporting Threshold,Below Reporting Threshold,Below Reporting Threshold,3.33E+00,10,Below Reporting Threshold,Below Reporting Threshold,Below Reporting Threshold,Below Reporting Threshold,Below Reporting Threshold,0,0,0,3,524
4/11/2026,"Blum Consulting Partners, Inc.",Yes,Yes,Below Reporting Threshold,Above Threshold,Below Threshold,Above Threshold,1.50E+00,3,0,0,0,0.00E+00,NaN,0,0,0,2,550
4/11/2026,AdTheorent,Yes,Yes,Below Reporting Threshold,Above Threshold,Below Threshold,Above Threshold,2.00E+00,2,0,0,0,0.00E+00,NaN,0,0,0,1,551
4/11/2026,TRUSTX,Yes,Yes,Below Reporting Threshold,Above Threshold,Below Threshold,Below Threshold,0,2,0,0,0,0.00E+00,NaN,0,0,0,0,551
4/11/2026,"Talent Systems, LLC",No,No,Below Reporting Threshold,Below Threshold,Below Threshold,Below Threshold,0,0,0,0,0,NaN,NaN,0,0,0,0,553
4/11/2026,FIDUCIARY CORPORATION LIMITED,No,No,Below Reporting Threshold,Below Threshold,Below Threshold,Below Threshold,0,0,0,0,0,NaN,NaN,0,0,0,0,553
4/11/2026,Strength In Our Voices (SiOV),No,No,Below Reporting Threshold,Below Threshold,Below Threshold,Below Threshold,0,0,0,0,0,NaN,NaN,0,0,0,0,553
4/11/2026,tracylocke-argentina,No,No,Below Reporting Threshold,Below Threshold,Below Threshold,Below Threshold,0,0,0,0,0,NaN,NaN,0,0,0,0,553
4/11/2026,DILLARD UNIVERSITY NATIONAL ALUMNI ASSOCIATION INC,No,No,Below Reporting Threshold,Below Threshold,Below Threshold,Below Threshold,0,0,0,0,0,NaN,NaN,0,0,0,0,553
4/11/2026,Ieee Computer Society Phi,No,No,Below Reporting Threshold,Below Threshold,Below Threshold,Below Threshold,0,0,0,0,0,NaN,NaN,0,0,0,0,553
4/11/2026,Tech Talent Pipeline @ MEC,No,No,Below Reporting Threshold,Below Threshold,Below Threshold,Below Threshold,0,0,0,0,0,NaN,NaN,0,0,0,0,553
4/11/2026,AVMED,No,No,Below Reporting Threshold,Below Threshold,Below Threshold,Below Threshold,0,0,0,0,0,NaN,NaN,0,0,0,0,553
4/11/2026,SPELMAN COLLEGE DEPT OF HEALTH SERVICE,No,No,Below Reporting Threshold,Below Threshold,Below Threshold,Below Threshold,0,0,0,0,0,NaN,NaN,0,0,0,0,553
4/11/2026,LEAN MEDIA LTD,No,No,Below Reporting Threshold,Below Threshold,Below Threshold,Below Threshold,0,0,0,0,0,NaN,NaN,0,0,0,0,553
4/11/2026,Urban Edge Network,No,No,Below Reporting Threshold,Below Threshold,Below Threshold,Below Threshold,0,0,0,0,0,NaN,NaN,0,0,0,0,553
4/11/2026,Bookyourdata,No,No,Below Reporting Threshold,Below Threshold,Below Threshold,Below Threshold,0,0,0,0,0,NaN,NaN,0,0,0,0,553
4/11/2026,C.I. PARTNERS,No,No,Below Reporting Threshold,Below Threshold,Below Threshold,Below Threshold,0,0,0,0,0,NaN,NaN,0,0,0,0,553
4/11/2026,Worldcom OOH | Latcom,No,No,Below Reporting Threshold,Below Threshold,Below Threshold,Below Threshold,0,0,0,0,0,NaN,NaN,0,0,0,0,553
4/11/2026,ebm-papst Malaysia - Penang,No,No,Below Reporting Threshold,Below Threshold,Below Threshold,Below Threshold,0,0,0,0,0,NaN,NaN,0,0,0,0,553
4/11/2026,James & Dorothy Z Elmore Chapel,No,No,Below Reporting Threshold,Below Threshold,Below Threshold,Below Threshold,0,0,0,0,0,NaN,NaN,0,0,0,0,553
4/11/2026,Digital Intersect LLC,No,No,Below Reporting Threshold,Below Threshold,Below Threshold,Below Threshold,0,0,0,0,0,NaN,NaN,0,0,0,0,553
4/11/2026,AsianMedia Group LLC,No,No,Below Reporting Threshold,Below Threshold,Below Threshold,Below Threshold,0,0,0,0,0,NaN,NaN,0,0,0,0,553
4/11/2026,PMG SITE MANAGEMENT LIMITED,No,No,Below Reporting Threshold,Below Threshold,Below Threshold,Below Threshold,0,0,0,0,0,NaN,NaN,0,0,0,0,553
4/11/2026,Diggs Gallery,No,No,Below Reporting Threshold,Below Threshold,Below Threshold,Below Threshold,0,0,0,0,0,NaN,NaN,0,0,0,0,553
4/11/2026,"PostAds Group, Inc.",No,No,Below Reporting Threshold,Below Threshold,Below Threshold,Below Threshold,0,0,0,0,0,NaN,NaN,0,0,0,0,553
4/11/2026,The Jim Stengel Company,No,No,Below Reporting Threshold,Below Threshold,Below Threshold,Below Threshold,0,0,0,0,0,NaN,NaN,0,0,0,0,553
4/11/2026,MEDIA CORTEX,No,No,Below Reporting Threshold,Below Threshold,Below Threshold,Below Threshold,0,0,0,0,0,NaN,NaN,0,0,0,0,553
4/11/2026,Londen Land Company,No,No,Below Reporting Threshold,Below Threshold,Below Threshold,Below Threshold,0,0,0,0,0,NaN,NaN,0,0,0,0,553
4/11/2026,PENSOLE INC.,No,No,Below Reporting Threshold,Below Threshold,Below Threshold,Below Threshold,0,0,0,0,0,NaN,NaN,0,0,0,0,553
4/11/2026,Office of International Programs - Elizabeth City State University,No,No,Below Reporting Threshold,Below Threshold,Below Threshold,Below Threshold,0,0,0,0,0,NaN,NaN,0,0,0,0,553
4/11/2026,McMillan,No,No,Below Reporting Threshold,Below Threshold,Below Threshold,Below Threshold,0,0,0,0,0,NaN,NaN,0,0,0,0,553
4/11/2026,Compliant,No,No,Below Reporting Threshold,Below Threshold,Below Threshold,Below Threshold,0,0,0,0,0,NaN,NaN,0,0,0,0,553
4/11/2026,Team Friday,No,No,Below Reporting Threshold,Below Threshold,Below Threshold,Below Threshold,0,0,0,0,0,NaN,NaN,0,0,0,0,553
4/11/2026,Integrated Electronics Engineering Center,No,No,Below Reporting Threshold,Below Threshold,Below Threshold,Below Threshold,0,0,0,0,0,NaN,NaN,0,0,0,0,553
4/11/2026,"Knock-Knock Productions, Inc",No,No,Below Reporting Threshold,Below Threshold,Below Threshold,Above Threshold,0.00E+00,0,0,0,0,NaN,NaN,0,0,0,1,553
4/11/2026,"J & A Food Service, Inc",No,No,Below Reporting Threshold,Below Threshold,Below Threshold,Below Threshold,0,0,0,0,0,NaN,NaN,0,0,0,0,553
4/11/2026,GIVE GOODWIND A/S,No,No,Below Reporting Threshold,Below Threshold,Below Threshold,Below Threshold,0,0,0,0,0,NaN,NaN,0,0,0,0,553
4/11/2026,Tennesee State University Lib,No,No,Below Reporting Threshold,Below Threshold,Below Threshold,Below Threshold,0,0,0,0,0,NaN,NaN,0,0,0,0,553
4/11/2026,Creative Zing Promotion Group,No,No,Below Reporting Threshold,Below Threshold,Below Threshold,Below Threshold,0,0,0,0,0,NaN,NaN,0,0,0,0,553
4/11/2026,Tourism Ireland Middle East,No,No,Below Reporting Threshold,Below Threshold,Below Threshold,Below Threshold,0,0,0,0,0,NaN,NaN,0,0,0,0,553
4/11/2026,Leo Pharma B.V.,No,No,Below Reporting Threshold,Below Threshold,Below Threshold,Below Threshold,0,0,0,0,0,NaN,NaN,0,0,0,0,553
4/11/2026,Atlantic Fox Technologies,No,No,Below Reporting Threshold,Below Threshold,Below Threshold,Below Threshold,0,0,0,0,0,NaN,NaN,0,0,0,0,553
4/11/2026,DISCOVER PALM BEACH COUNTY INC,No,No,Below Reporting Threshold,Below Threshold,Below Threshold,Below Threshold,0,0,0,0,0,NaN,NaN,0,0,0,0,553
4/11/2026,Sky Zone Franchise Group,No,No,Below Reporting Threshold,Below Threshold,Below Threshold,Below Threshold,0,0,0,0,0,NaN,NaN,0,0,0,0,553
4/11/2026,Consumer Orbit,No,No,Below Reporting Threshold,Below Threshold,Below Threshold,Below Threshold,0,0,0,0,0,NaN,NaN,0,0,0,0,553
4/11/2026,BARILLA FRANCE,No,No,Below Reporting Threshold,Below Threshold,Below Threshold,Below Threshold,0,0,0,0,0,NaN,NaN,0,0,0,0,553
4/11/2026,VSPOne Baltimore,No,No,Below Reporting Threshold,Below Threshold,Below Threshold,Below Threshold,0,0,0,0,0,NaN,NaN,0,0,0,0,553
4/11/2026,felipe-design,No,No,Below Reporting Threshold,Below Threshold,Below Threshold,Below Threshold,0,0,0,0,0,NaN,NaN,0,0,0,0,553
4/11/2026,System1Group,No,No,Below Reporting Threshold,Below Threshold,Below Threshold,Below Threshold,0,0,0,0,0,NaN,NaN,0,0,0,0,553
4/11/2026,Black & Latino Male Initiative,No,No,Below Reporting Threshold,Below Threshold,Below Threshold,Below Threshold,0,0,0,0,0,NaN,NaN,0,0,0,0,553
4/11/2026,SC Johnson & Sons (M) Sdn Bhd,No,No,Below Reporting Threshold,Below Threshold,Below Threshold,Below Threshold,0,0,0,0,0,NaN,NaN,0,0,0,0,553
4/11/2026,ALCORN STATE UNIVERSITY FELIX H DUNN HEATLH CTR,No,No,Below Reporting Threshold,Below Threshold,Below Threshold,Below Threshold,0,0,0,0,0,NaN,NaN,0,0,0,0,553
4/11/2026,Disabled American Veterans,No,No,Below Reporting Threshold,Below Threshold,Below Threshold,Below Threshold,0,0,0,0,0,NaN,NaN,0,0,0,0,553
4/11/2026,OLIVER MARKETING LIMITED,No,No,Below Reporting Threshold,Below Threshold,Below Threshold,Below Threshold,0,0,0,0,0,NaN,NaN,0,0,0,0,553
4/11/2026,Laboratory Field Services,No,No,Below Reporting Threshold,Below Threshold,Below Threshold,Below Threshold,0,0,0,0,0,NaN,NaN,0,0,0,0,553
4/11/2026,"UMass Global, Career Development Center",No,No,Below Reporting Threshold,Below Threshold,Below Threshold,Below Threshold,0,0,0,0,0,NaN,NaN,0,0,0,0,553
4/11/2026,CSL Plasma,No,No,Below Reporting Threshold,Below Threshold,Below Threshold,Below Threshold,0,0,0,0,0,NaN,NaN,0,0,0,0,553
4/11/2026,Center for Transcendent Leadership,No,No,Below Reporting Threshold,Below Threshold,Below Threshold,Below Threshold,0,0,0,0,0,NaN,NaN,0,0,0,0,553
4/11/2026,Clc Partnership,No,No,Below Reporting Threshold,Below Threshold,Below Threshold,Below Threshold,0,0,0,0,0,NaN,NaN,0,0,0,0,553
4/11/2026,LEWIS COMMUNICATIONS SARL,No,No,Below Reporting Threshold,Below Threshold,Below Threshold,Below Threshold,0,0,0,0,0,NaN,NaN,0,0,0,0,553
4/11/2026,The Cheyney Foundation,No,No,Below Reporting Threshold,Below Threshold,Below Threshold,Below Threshold,0,0,0,0,0,NaN,NaN,0,0,0,0,553
4/11/2026,MSQ PROPERTY LIMITED,No,No,Below Reporting Threshold,Below Threshold,Below Threshold,Below Threshold,0,0,0,0,0,NaN,NaN,0,0,0,0,553
4/11/2026,MEDIA SENSE COMMUNICATIONS LIMITED,No,No,Below Reporting Threshold,Below Threshold,Below Threshold,Below Threshold,0,0,0,0,0,NaN,NaN,0,0,0,0,553
4/11/2026,Girls and Boys Town Shelter,No,No,Below Reporting Threshold,Below Threshold,Below Threshold,Below Threshold,0,0,0,0,0,NaN,NaN,0,0,0,0,553
4/11/2026,SUNNY SKY LIMITED,No,No,Below Reporting Threshold,Below Threshold,Below Threshold,Below Threshold,0,0,0,0,0,NaN,NaN,0,0,0,0,553
4/11/2026,Crow,No,No,Below Reporting Threshold,Below Threshold,Below Threshold,Below Threshold,0,0,0,0,0,NaN,NaN,0,0,0,0,553
4/11/2026,TRIO SSS Metropolitan State University,No,No,Below Reporting Threshold,Below Threshold,Below Threshold,Below Threshold,0,0,0,0,0,NaN,NaN,0,0,0,0,553
4/11/2026,Staaterman Strategic Advisory,No,No,Below Reporting Threshold,Below Threshold,Below Threshold,Below Threshold,0,0,0,0,0,NaN,NaN,0,0,0,0,553
4/11/2026,DNA Creative Agency,No,No,Below Reporting Threshold,Below Threshold,Below Threshold,Below Threshold,0,0,0,0,0,NaN,NaN,0,0,0,0,553
4/11/2026,Donlon Agency,No,No,Below Reporting Threshold,Below Threshold,Below Threshold,Below Threshold,0,0,0,0,0,NaN,NaN,0,0,0,0,553
4/11/2026,JOHNSON C SMITH UNIVERSITY-HEALTH SERVICES CENTER,No,No,Below Reporting Threshold,Below Threshold,Below Threshold,Below Threshold,0,0,0,0,0,NaN,NaN,0,0,0,0,553
4/11/2026,Veterans4You,No,No,Below Reporting Threshold,Below Threshold,Below Threshold,Below Threshold,0,0,0,0,0,NaN,NaN,0,0,0,0,553
4/11/2026,OPENX SOFTWARE LIMITED,No,No,Below Reporting Threshold,Below Threshold,Below Threshold,Below Threshold,0,0,0,0,0,NaN,NaN,0,0,0,0,553
4/11/2026,UMES School of Agricultural and Natural Sciences,No,No,Below Reporting Threshold,Below Threshold,Below Threshold,Below Threshold,0,0,0,0,0,NaN,NaN,0,0,0,0,553
4/11/2026,Coppin State College,No,No,Below Reporting Threshold,Below Threshold,Below Threshold,Below Threshold,0,0,0,0,0,NaN,NaN,0,0,0,0,553
4/11/2026,ALITHO,No,No,Below Reporting Threshold,Below Threshold,Below Threshold,Below Threshold,0,0,0,0,0,NaN,NaN,0,0,0,0,553
4/11/2026,GL Commercial LLC,No,No,Below Reporting Threshold,Below Threshold,Below Threshold,Below Threshold,0,0,0,0,0,NaN,NaN,0,0,0,0,553
4/11/2026,VIRGINIA STATE UNIVERSITY RESEARCH FOUNDATION,No,No,Below Reporting Threshold,Below Threshold,Below Threshold,Below Threshold,0,0,0,0,0,NaN,NaN,0,0,0,0,553
4/11/2026,COMVERGENCE LIMITED,No,No,Below Reporting Threshold,Below Threshold,Below Threshold,Below Threshold,0,0,0,0,0,NaN,NaN,0,0,0,0,553
4/11/2026,CAMERON DEZHAM,No,No,Below Reporting Threshold,Below Threshold,Below Threshold,Below Threshold,0,0,0,0,0,NaN,NaN,0,0,0,0,553
4/11/2026,"UNITED STONE INSTALLATION, INC AND UNITED MATERIALS , INC.",No,No,Below Reporting Threshold,Below Threshold,Below Threshold,Below Threshold,0,0,0,0,0,NaN,NaN,0,0,0,0,553
4/11/2026,The Hispanic Heritage Center of Texas,No,No,Below Reporting Threshold,Below Threshold,Below Threshold,Below Threshold,0,0,0,0,0,NaN,NaN,0,0,0,0,553
4/11/2026,Goodwill Princeton,No,No,Below Reporting Threshold,Below Threshold,Below Threshold,Below Threshold,0,0,0,0,0,NaN,NaN,0,0,0,0,553
4/11/2026,ALBANY STATE UNIVERSITY FOUNDATION INC,No,No,Below Reporting Threshold,Below Threshold,Below Threshold,Below Threshold,0,0,0,0,0,NaN,NaN,0,0,0,0,553
4/11/2026,mEinstein AI,No,No,Below Reporting Threshold,Below Threshold,Below Threshold,Below Threshold,0,0,0,0,0,NaN,NaN,0,0,0,0,553
4/11/2026,MERCY COLLEGE SPEECH & HEARING CENTER,No,No,Below Reporting Threshold,Below Threshold,Below Threshold,Below Threshold,0,0,0,0,0,NaN,NaN,0,0,0,0,553
4/11/2026,THE SEVEN SEAS,No,No,Below Reporting Threshold,Below Threshold,Below Threshold,Below Threshold,0,0,0,0,0,NaN,NaN,0,0,0,0,553
4/11/2026,Mogul Behaviour,No,No,Below Reporting Threshold,Below Threshold,Below Threshold,Below Threshold,0,0,0,0,0,NaN,NaN,0,0,0,0,553
4/11/2026,Kobayashi Software,No,No,Below Reporting Threshold,Below Threshold,Below Threshold,Below Threshold,0,0,0,0,0,NaN,NaN,0,0,0,0,553
4/11/2026,NEXT Women,No,No,Below Reporting Threshold,Below Threshold,Below Threshold,Below Threshold,0,0,0,0,0,NaN,NaN,0,0,0,0,553
4/11/2026,Penske,No,No,Below Reporting Threshold,Below Threshold,Below Threshold,Below Threshold,0,0,0,0,0,NaN,NaN,0,0,0,0,553
4/11/2026,ID COMMS LIMITED,No,No,Below Reporting Threshold,Below Threshold,Below Threshold,Below Threshold,0,0,0,0,0,NaN,NaN,0,0,0,0,553
4/11/2026,Strategic Equipment Palm Div,No,No,Below Reporting Threshold,Below Threshold,Below Threshold,Below Threshold,0,0,0,0,0,NaN,NaN,0,0,0,0,553
4/11/2026,SmartLeads USA,No,No,Below Reporting Threshold,Below Threshold,Below Threshold,Below Threshold,0,0,0,0,0,NaN,NaN,0,0,0,0,553
4/11/2026,One Warm Coat,No,No,Below Reporting Threshold,Below Threshold,Below Threshold,Below Threshold,0,0,0,0,0,NaN,NaN,0,0,0,0,553
4/11/2026,KELLER AND HECKMAN,No,No,Below Reporting Threshold,Below Threshold,Below Threshold,Below Threshold,0,0,0,0,0,NaN,NaN,0,0,0,0,553
4/11/2026,Alabama A&M University Wellness Center,No,No,Below Reporting Threshold,Below Threshold,Below Threshold,Below Threshold,0,0,0,0,0,NaN,NaN,0,0,0,0,553
